Statefip	State_text	Countyfip	County_text	Borderno	Jurcode	Tract	Block	Tierno
8	CO	59	Jefferson	310	lakewoco	11951	101	1
8	CO	59	Jefferson	310	lakewoco	11951	102	1
8	CO	59	Jefferson	310	lakewoco	11951	103	2
8	CO	59	Jefferson	310	lakewoco	11951	104	2
8	CO	59	Jefferson	310	lakewoco	11951	105	3
8	CO	59	Jefferson	310	lakewoco	11951	106	4
8	CO	59	Jefferson	310	lakewoco	11951	107	5
8	CO	59	Jefferson	310	lakewoco	11951	108	6
8	CO	59	Jefferson	310	lakewoco	11951	110	1
8	CO	59	Jefferson	310	lakewoco	11951	111	3
17	IL	31	Cook	301	chicagil	1005	410	8
17	IL	31	Cook	301	chicagil	1005	411	8
17	IL	31	Cook	301	chicagil	1005	501	7
17	IL	31	Cook	301	chicagil	1005	502	7
17	IL	31	Cook	301	chicagil	1005	503	6
17	IL	31	Cook	301	chicagil	1005	504	6
17	IL	31	Cook	301	chicagil	1005	505	5
17	IL	31	Cook	301	chicagil	1005	506	5
17	IL	31	Cook	301	chicagil	1005	507	4
17	IL	31	Cook	301	chicagil	1005	508	4
17	IL	31	Cook	301	chicagil	1005	509	3
17	IL	31	Cook	301	chicagil	1005	510	3
17	IL	31	Cook	301	chicagil	1005	601	2
17	IL	31	Cook	301	chicagil	1005	602	1
17	IL	31	Cook	301	chicagil	1005	603	1
17	IL	31	Cook	301	chicagil	1005	604	2
17	IL	31	Cook	301	chicagil	1704	101	1
17	IL	31	Cook	301	chicagil	1704	102	1
17	IL	31	Cook	301	chicagil	1704	103	1
17	IL	31	Cook	301	chicagil	1704	104	1
17	IL	31	Cook	301	chicagil	1704	105	2
17	IL	31	Cook	301	chicagil	1704	106	3
17	IL	31	Cook	301	chicagil	1704	107	3
17	IL	31	Cook	301	chicagil	1704	108	3
17	IL	31	Cook	301	chicagil	1704	109	3
17	IL	31	Cook	301	chicagil	1704	201	5
17	IL	31	Cook	301	chicagil	1704	202	7
17	IL	31	Cook	301	chicagil	1704	203	7
17	IL	31	Cook	301	chicagil	1704	204	5
17	IL	31	Cook	301	chicagil	1704	205	5
17	IL	31	Cook	301	chicagil	1704	206	7
17	IL	31	Cook	301	chicagil	1704	207	5
17	IL	31	Cook	301	chicagil	1704	208	7
17	IL	31	Cook	301	chicagil	1704	301	7
17	IL	31	Cook	301	chicagil	1704	302	7
17	IL	31	Cook	301	chicagil	1704	303	7
17	IL	31	Cook	301	chicagil	1704	304	7
17	IL	31	Cook	301	chicagil	1704	305	7
17	IL	31	Cook	301	chicagil	1704	306	4
17	IL	31	Cook	301	chicagil	1704	307	5
17	IL	31	Cook	301	chicagil	1704	308	5
17	IL	31	Cook	301	chicagil	1704	309	5
17	IL	31	Cook	301	chicagil	1704	310	5
17	IL	31	Cook	301	chicagil	1704	401	2
17	IL	31	Cook	301	chicagil	1704	402	3
17	IL	31	Cook	301	chicagil	1704	403	3
17	IL	31	Cook	301	chicagil	1704	404	4
17	IL	31	Cook	301	chicagil	1704	405	1
17	IL	31	Cook	301	chicagil	1704	406	1
17	IL	31	Cook	301	chicagil	1704	407	1
17	IL	31	Cook	301	chicagil	1704	408	1
17	IL	31	Cook	301	chicagil	1704	409	1
17	IL	31	Cook	302	chicagil	7005	509	7
17	IL	31	Cook	302	chicagil	7005	510	7
17	IL	31	Cook	302	chicagil	7005	511	6
17	IL	31	Cook	302	chicagil	7005	512	5
17	IL	31	Cook	302	chicagil	7005	513	6
17	IL	31	Cook	302	chicagil	7005	514	5
17	IL	31	Cook	302	chicagil	7005	601	4
17	IL	31	Cook	302	chicagil	7005	602	3
17	IL	31	Cook	302	chicagil	7005	603	2
17	IL	31	Cook	302	chicagil	7005	604	1
17	IL	31	Cook	302	chicagil	7005	605	2
17	IL	31	Cook	302	chicagil	7005	606	3
17	IL	31	Cook	302	chicagil	7005	607	1
17	IL	31	Cook	319	wesholca	7005	608	8
17	IL	31	Cook	302	chicagil	7005	609	2
17	IL	31	Cook	302	chicagil	7005	610	3
17	IL	31	Cook	302	chicagil	7005	611	1
17	IL	31	Cook	302	chicagil	7005	612	5
17	IL	31	Cook	302	chicagil	7005	613	5
17	IL	31	Cook	302	chicagil	7005	614	7
17	IL	31	Cook	302	chicagil	7005	615	7
17	IL	31	Cook	302	chicagil	7005	616	8
17	IL	31	Cook	302	chicagil	7203	101	8
17	IL	31	Cook	302	chicagil	7203	102	7
17	IL	31	Cook	302	chicagil	7203	103	7
17	IL	31	Cook	302	chicagil	7203	104	8
17	IL	31	Cook	302	chicagil	7203	105	8
17	IL	31	Cook	302	chicagil	7203	106	7
17	IL	31	Cook	302	chicagil	7203	107	7
17	IL	31	Cook	302	chicagil	7203	108	8
17	IL	31	Cook	302	chicagil	7203	401	1
17	IL	31	Cook	302	chicagil	7203	402	2
17	IL	31	Cook	302	chicagil	7203	403	3
17	IL	31	Cook	302	chicagil	7203	404	3
17	IL	31	Cook	302	chicagil	7203	405	4
17	IL	31	Cook	302	chicagil	7203	406	4
17	IL	31	Cook	302	chicagil	7203	407	5
17	IL	31	Cook	302	chicagil	7203	408	5
17	IL	31	Cook	302	chicagil	7203	409	6
17	IL	31	Cook	302	chicagil	7203	410	6
17	IL	31	Cook	302	chicagil	7203	501	6
17	IL	31	Cook	302	chicagil	7203	502	5
17	IL	31	Cook	302	chicagil	7203	503	4
17	IL	31	Cook	302	chicagil	7203	504	3
17	IL	31	Cook	302	chicagil	7203	505	2
17	IL	31	Cook	302	chicagil	7203	506	1
17	IL	31	Cook	302	chicagil	7203	507	1
17	IL	31	Cook	302	chicagil	7203	508	2
17	IL	31	Cook	302	chicagil	7203	509	3
17	IL	31	Cook	302	chicagil	7203	510	4
17	IL	31	Cook	302	chicagil	7203	511	5
17	IL	31	Cook	302	chicagil	7203	512	6
17	IL	31	Cook	302	chicagil	7401	101	1
17	IL	31	Cook	302	chicagil	7401	102	1
17	IL	31	Cook	302	chicagil	7401	103	1
17	IL	31	Cook	302	chicagil	7401	104	2
17	IL	31	Cook	302	chicagil	7401	105	2
17	IL	31	Cook	302	chicagil	7401	106	2
17	IL	31	Cook	302	chicagil	7401	107	2
17	IL	31	Cook	302	chicagil	7401	109	2
17	IL	31	Cook	302	chicagil	7401	110	4
17	IL	31	Cook	302	chicagil	7401	111	4
17	IL	31	Cook	302	chicagil	7401	112	4
17	IL	31	Cook	302	chicagil	7401	201	6
17	IL	31	Cook	302	chicagil	7401	202	6
17	IL	31	Cook	302	chicagil	7401	203	6
17	IL	31	Cook	302	chicagil	7401	204	6
17	IL	31	Cook	302	chicagil	7401	205	8
17	IL	31	Cook	302	chicagil	7401	206	8
17	IL	31	Cook	302	chicagil	7401	207	8
17	IL	31	Cook	302	chicagil	7401	208	8
17	IL	31	Cook	302	chicagil	7402	101	1
17	IL	31	Cook	302	chicagil	7402	102	1
17	IL	31	Cook	302	chicagil	7402	103	1
17	IL	31	Cook	302	chicagil	7402	104	1
17	IL	31	Cook	302	chicagil	7402	105	3
17	IL	31	Cook	302	chicagil	7402	106	3
17	IL	31	Cook	302	chicagil	7402	107	3
17	IL	31	Cook	302	chicagil	7402	108	3
17	IL	31	Cook	302	chicagil	7402	201	5
17	IL	31	Cook	302	chicagil	7402	202	5
17	IL	31	Cook	302	chicagil	7402	203	5
17	IL	31	Cook	302	chicagil	7402	204	5
17	IL	31	Cook	302	chicagil	7402	205	6
17	IL	31	Cook	302	chicagil	7402	206	6
17	IL	31	Cook	302	chicagil	7402	207	6
17	IL	31	Cook	302	chicagil	7402	208	7
17	IL	31	Cook	302	chicagil	7402	209	6
17	IL	31	Cook	302	chicagil	7402	301	6
17	IL	31	Cook	302	chicagil	7402	302	6
17	IL	31	Cook	302	chicagil	7402	303	5
17	IL	31	Cook	302	chicagil	7402	304	5
17	IL	31	Cook	302	chicagil	7402	305	5
17	IL	31	Cook	302	chicagil	7402	306	5
17	IL	31	Cook	302	chicagil	7402	401	3
17	IL	31	Cook	302	chicagil	7402	402	1
17	IL	31	Cook	302	chicagil	7402	403	3
17	IL	31	Cook	302	chicagil	7402	404	1
17	IL	31	Cook	302	chicagil	7402	405	1
17	IL	31	Cook	301	norridil	7603	304	1
17	IL	31	Cook	301	norridil	7603	306	2
17	IL	31	Cook	301	norridil	7603	307	2
17	IL	31	Cook	301	norridil	7603	309	6
17	IL	31	Cook	301	norridil	7603	310	6
17	IL	31	Cook	301	norridil	7603	401	6
17	IL	31	Cook	301	norridil	7603	402	6
17	IL	31	Cook	301	norridil	7603	405	5
17	IL	31	Cook	301	norridil	7603	406	4
17	IL	31	Cook	301	norridil	7603	407	3
17	IL	31	Cook	301	norridil	7603	408	2
17	IL	31	Cook	301	norridil	7603	409	1
17	IL	31	Cook	301	norridil	7603	410	1
17	IL	31	Cook	301	chicagil	7605	201	1
17	IL	31	Cook	301	chicagil	7605	206	5
17	IL	31	Cook	301	chicagil	7605	211	7
17	IL	31	Cook	301	norridil	8105	211	5
17	IL	31	Cook	301	norridil	8105	212	5
17	IL	31	Cook	301	norridil	8105	213	3
17	IL	31	Cook	301	norridil	8105	214	3
17	IL	31	Cook	301	norridil	8105	215	1
17	IL	31	Cook	301	norridil	8105	216	1
17	IL	31	Cook	301	norridil	8105	301	1
17	IL	31	Cook	301	norridil	8105	302	3
17	IL	31	Cook	301	norridil	8105	303	5
17	IL	31	Cook	301	norridil	8105	304	5
17	IL	31	Cook	301	norridil	8105	305	5
17	IL	31	Cook	301	norridil	8105	306	5
17	IL	31	Cook	301	norridil	8105	307	3
17	IL	31	Cook	301	norridil	8105	309	3
17	IL	31	Cook	301	norridil	8105	310	3
17	IL	31	Cook	301	norridil	8105	311	1
17	IL	31	Cook	301	norridil	8105	312	1
17	IL	31	Cook	301	norridil	8105	314	1
17	IL	31	Cook	301	norridil	8105	401	1
17	IL	31	Cook	301	norridil	8105	402	1
17	IL	31	Cook	301	norridil	8105	403	1
17	IL	31	Cook	301	norridil	8105	405	3
17	IL	31	Cook	301	norridil	8105	406	3
17	IL	31	Cook	301	norridil	8105	407	3
17	IL	31	Cook	301	norridil	8105	408	5
17	IL	31	Cook	301	norridil	8105	409	5
17	IL	31	Cook	301	norridil	8105	410	5
17	IL	31	Cook	301	norridil	8105	501	7
17	IL	31	Cook	301	norridil	8105	503	7
17	IL	31	Cook	301	norridil	8105	504	7
17	IL	31	Cook	301	norridil	8105	505	7
17	IL	31	Cook	301	norridil	8105	609	7
17	IL	31	Cook	301	norridil	8105	612	8
17	IL	31	Cook	301	norridil	8105	701	7
17	IL	31	Cook	301	norridil	8105	703	6
17	IL	31	Cook	301	norridil	8105	704	4
17	IL	31	Cook	301	norridil	8105	705	5
17	IL	31	Cook	301	norridil	8105	706	4
17	IL	31	Cook	301	norridil	8105	707	4
17	IL	31	Cook	301	norridil	8105	708	5
17	IL	31	Cook	301	norridil	8105	709	5
17	IL	31	Cook	301	norridil	8105	710	5
17	IL	31	Cook	301	norridil	8105	801	3
17	IL	31	Cook	301	norridil	8105	802	3
17	IL	31	Cook	301	norridil	8105	803	1
17	IL	31	Cook	301	norridil	8105	804	1
17	IL	31	Cook	301	norridil	8105	805	3
17	IL	31	Cook	301	norridil	8105	806	1
17	IL	31	Cook	301	norridil	8105	807	3
17	IL	31	Cook	301	norridil	8105	808	3
17	IL	31	Cook	301	norridil	8105	809	3
17	IL	31	Cook	301	norridil	8105	810	3
17	IL	31	Cook	301	norridil	8105	811	1
17	IL	31	Cook	302	eveparil	8216	107	7
17	IL	31	Cook	302	eveparil	8216	108	7
17	IL	31	Cook	302	eveparil	8216	109	6
17	IL	31	Cook	302	eveparil	8216	110	6
17	IL	31	Cook	302	eveparil	8216	111	5
17	IL	31	Cook	302	eveparil	8216	112	5
17	IL	31	Cook	302	eveparil	8216	113	3
17	IL	31	Cook	302	eveparil	8216	114	3
17	IL	31	Cook	302	eveparil	8216	115	1
17	IL	31	Cook	302	eveparil	8216	201	1
17	IL	31	Cook	302	eveparil	8216	202	3
17	IL	31	Cook	302	eveparil	8216	203	3
17	IL	31	Cook	302	eveparil	8216	204	1
17	IL	31	Cook	302	eveparil	8216	205	1
17	IL	31	Cook	302	eveparil	8216	206	1
17	IL	31	Cook	302	eveparil	8216	207	3
17	IL	31	Cook	302	eveparil	8216	208	3
17	IL	31	Cook	302	eveparil	8216	209	1
17	IL	31	Cook	302	eveparil	8216	210	1
17	IL	31	Cook	302	eveparil	8216	211	3
17	IL	31	Cook	302	eveparil	8216	212	5
17	IL	31	Cook	302	eveparil	8216	213	5
17	IL	31	Cook	302	eveparil	8216	214	5
17	IL	31	Cook	302	eveparil	8216	301	7
17	IL	31	Cook	302	eveparil	8216	303	7
17	IL	31	Cook	302	eveparil	8216	304	7
17	IL	31	Cook	302	eveparil	8216	409	7
17	IL	31	Cook	302	eveparil	8216	410	7
17	IL	31	Cook	302	eveparil	8216	411	7
17	IL	31	Cook	302	eveparil	8216	412	7
17	IL	31	Cook	302	eveparil	8216	503	5
17	IL	31	Cook	302	eveparil	8216	504	5
17	IL	31	Cook	302	eveparil	8216	505	3
17	IL	31	Cook	302	eveparil	8216	506	1
17	IL	31	Cook	302	eveparil	8216	507	3
17	IL	31	Cook	302	eveparil	8216	508	1
17	IL	31	Cook	302	eveparil	8216	509	1
17	IL	31	Cook	302	eveparil	8216	510	3
17	IL	31	Cook	302	eveparil	8216	511	3
17	IL	31	Cook	302	eveparil	8216	512	1
17	IL	31	Cook	302	eveparil	8219	101	1
17	IL	31	Cook	302	eveparil	8219	102	3
17	IL	31	Cook	302	eveparil	8219	104	4
17	IL	31	Cook	302	eveparil	8219	105	4
17	IL	31	Cook	302	eveparil	8219	106	1
17	IL	31	Cook	302	eveparil	8219	107	2
17	IL	31	Cook	302	eveparil	8219	108	4
17	IL	31	Cook	302	eveparil	8219	109	5
17	IL	31	Cook	302	eveparil	8219	110	7
17	IL	31	Cook	302	eveparil	8219	111	7
17	IL	31	Cook	302	eveparil	8219	112	5
17	IL	31	Cook	302	eveparil	8219	113	5
17	IL	31	Cook	302	eveparil	8219	114	7
17	IL	31	Cook	302	eveparil	8219	115	5
17	IL	31	Cook	302	eveparil	8219	116	7
17	IL	31	Cook	302	eveparil	8219	309	7
17	IL	31	Cook	302	eveparil	8219	310	4
17	IL	31	Cook	302	eveparil	8219	311	2
17	IL	31	Cook	302	eveparil	8219	312	3
17	IL	31	Cook	302	eveparil	8219	313	2
17	IL	31	Cook	302	eveparil	8219	314	1
17	IL	31	Cook	302	eveparil	8219	315	1
17	IL	31	Cook	302	eveparil	8219	401	1
17	IL	31	Cook	302	eveparil	8219	402	1
17	IL	31	Cook	302	eveparil	8219	403	1
17	IL	31	Cook	302	eveparil	8219	404	3
17	IL	31	Cook	302	eveparil	8219	405	3
17	IL	31	Cook	302	eveparil	8219	406	5
17	IL	31	Cook	302	eveparil	8219	407	5
17	IL	31	Cook	302	eveparil	8219	408	7
17	IL	31	Cook	302	eveparil	8219	409	7
17	IL	31	Cook	302	eveparil	8219	410	5
17	IL	31	Cook	302	eveparil	8219	411	7
17	IL	31	Cook	302	eveparil	8219	501	7
17	IL	31	Cook	302	eveparil	8219	502	7
17	IL	31	Cook	302	eveparil	8219	503	7
17	IL	31	Cook	302	eveparil	8219	504	7
17	IL	31	Cook	302	eveparil	8219	505	7
17	IL	31	Cook	302	eveparil	8219	506	5
17	IL	31	Cook	302	eveparil	8219	507	5
17	IL	31	Cook	302	eveparil	8219	508	5
17	IL	31	Cook	302	eveparil	8219	509	5
17	IL	31	Cook	302	eveparil	8219	510	5
17	IL	31	Cook	302	eveparil	8219	601	3
17	IL	31	Cook	302	eveparil	8219	602	3
17	IL	31	Cook	302	eveparil	8219	603	3
17	IL	31	Cook	302	eveparil	8219	604	3
17	IL	31	Cook	302	eveparil	8219	605	3
17	IL	31	Cook	302	eveparil	8219	606	1
17	IL	31	Cook	302	eveparil	8219	607	1
17	IL	31	Cook	302	eveparil	8219	608	1
17	IL	31	Cook	302	eveparil	8219	609	1
19	IA	163	Scott	307	davenpia	131	101	3
19	IA	163	Scott	307	davenpia	131	102	1
19	IA	163	Scott	307	davenpia	131	103	1
19	IA	163	Scott	307	davenpia	131	104	1
19	IA	163	Scott	307	davenpia	131	105	1
19	IA	163	Scott	307	davenpia	131	106	1
19	IA	163	Scott	307	davenpia	131	107	1
19	IA	163	Scott	307	davenpia	131	109	1
19	IA	163	Scott	307	davenpia	131	110	2
19	IA	163	Scott	307	davenpia	131	111	3
19	IA	163	Scott	307	davenpia	131	112	3
19	IA	163	Scott	307	davenpia	131	113	3
19	IA	163	Scott	307	davenpia	131	114	1
19	IA	163	Scott	307	davenpia	131	201	1
19	IA	163	Scott	307	davenpia	131	202	1
19	IA	163	Scott	307	davenpia	131	203	1
19	IA	163	Scott	307	davenpia	131	205	3
19	IA	163	Scott	307	davenpia	131	206	1
19	IA	163	Scott	307	davenpia	131	207	4
19	IA	163	Scott	307	davenpia	131	209	3
19	IA	163	Scott	307	davenpia	131	210	3
19	IA	163	Scott	307	davenpia	131	211	2
19	IA	163	Scott	307	davenpia	131	212	3
19	IA	163	Scott	307	davenpia	131	301	4
19	IA	163	Scott	307	davenpia	131	302	5
19	IA	163	Scott	307	davenpia	131	303	5
19	IA	163	Scott	307	davenpia	131	304	4
19	IA	163	Scott	307	davenpia	131	305	5
19	IA	163	Scott	307	davenpia	131	306	6
19	IA	163	Scott	307	davenpia	131	307	7
19	IA	163	Scott	307	davenpia	131	308	5
19	IA	163	Scott	307	davenpia	131	309	6
19	IA	163	Scott	307	davenpia	131	310	6
19	IA	163	Scott	307	davenpia	131	313	7
19	IA	163	Scott	307	davenpia	131	314	6
19	IA	163	Scott	307	davenpia	131	401	7
19	IA	163	Scott	307	davenpia	131	402	6
19	IA	163	Scott	307	davenpia	131	403	6
19	IA	163	Scott	307	davenpia	131	404	5
19	IA	163	Scott	307	davenpia	131	406	4
19	IA	163	Scott	307	davenpia	131	407	4
19	IA	163	Scott	307	davenpia	131	408	4
19	IA	163	Scott	307	davenpia	131	409	3
19	IA	163	Scott	307	davenpia	131	410	3
19	IA	163	Scott	307	davenpia	131	411	4
19	IA	163	Scott	307	bettenia	132	101	1
19	IA	163	Scott	307	bettenia	132	102	1
19	IA	163	Scott	307	bettenia	132	104	5
19	IA	163	Scott	307	bettenia	132	105	5
19	IA	163	Scott	307	bettenia	132	106	6
19	IA	163	Scott	307	bettenia	132	107	6
19	IA	163	Scott	307	bettenia	132	108	7
19	IA	163	Scott	307	bettenia	132	109	6
19	IA	163	Scott	307	bettenia	132	110	6
19	IA	163	Scott	307	bettenia	132	111	7
19	IA	163	Scott	307	bettenia	132	112	8
19	IA	163	Scott	307	bettenia	132	113	8
19	IA	163	Scott	307	bettenia	132	115	8
19	IA	163	Scott	307	bettenia	132	116	7
19	IA	163	Scott	307	bettenia	132	117	6
19	IA	163	Scott	307	bettenia	132	118	6
19	IA	163	Scott	307	bettenia	132	119	7
19	IA	163	Scott	307	bettenia	132	120	8
19	IA	163	Scott	307	bettenia	132	121	8
19	IA	163	Scott	307	bettenia	132	204	6
19	IA	163	Scott	307	bettenia	132	205	5
19	IA	163	Scott	307	bettenia	132	206	4
19	IA	163	Scott	307	bettenia	132	207	2
19	IA	163	Scott	307	bettenia	132	208	1
19	IA	163	Scott	307	bettenia	132	301	1
19	IA	163	Scott	307	bettenia	132	302	2
19	IA	163	Scott	307	bettenia	132	303	3
19	IA	163	Scott	307	bettenia	132	304	4
19	IA	163	Scott	307	bettenia	132	305	4
19	IA	163	Scott	307	bettenia	132	306	4
19	IA	163	Scott	307	bettenia	132	307	4
19	IA	163	Scott	307	bettenia	132	310	4
19	IA	163	Scott	307	bettenia	132	311	1
20	KS	91	Johnson	330	oveparks	52201	101	1
20	KS	91	Johnson	330	oveparks	52201	102	1
20	KS	91	Johnson	330	oveparks	52201	103	1
20	KS	91	Johnson	330	oveparks	52201	104	2
20	KS	91	Johnson	330	oveparks	52201	107	1
20	KS	91	Johnson	330	oveparks	52201	108	2
20	KS	91	Johnson	330	oveparks	52201	109	3
20	KS	91	Johnson	330	oveparks	52201	110	1
20	KS	91	Johnson	330	oveparks	52201	111	1
20	KS	91	Johnson	330	oveparks	52201	112	1
20	KS	91	Johnson	330	oveparks	52201	113	1
20	KS	91	Johnson	330	oveparks	52201	114	1
20	KS	91	Johnson	330	oveparks	52201	115	2
20	KS	91	Johnson	330	oveparks	52201	116	2
20	KS	91	Johnson	330	oveparks	52201	117	3
20	KS	91	Johnson	330	oveparks	52201	118	1
20	KS	91	Johnson	330	oveparks	52201	119	4
20	KS	91	Johnson	330	oveparks	52201	122	1
20	KS	91	Johnson	330	oveparks	52201	123	5
20	KS	91	Johnson	330	oveparks	52201	124	5
20	KS	91	Johnson	330	oveparks	52201	125	5
20	KS	91	Johnson	330	oveparks	52201	126	5
20	KS	91	Johnson	330	oveparks	52201	127	5
20	KS	91	Johnson	330	oveparks	52201	128	5
20	KS	91	Johnson	330	oveparks	52201	201	5
20	KS	91	Johnson	330	oveparks	52201	202	6
20	KS	91	Johnson	330	oveparks	52201	203	8
20	KS	91	Johnson	330	oveparks	52201	205	7
20	KS	91	Johnson	330	oveparks	52201	206	6
20	KS	91	Johnson	330	oveparks	52201	207	7
20	KS	91	Johnson	330	oveparks	52201	208	8
20	KS	91	Johnson	330	oveparks	52201	209	7
20	KS	91	Johnson	330	oveparks	52201	211	6
20	KS	91	Johnson	330	oveparks	52201	212	7
20	KS	91	Johnson	330	oveparks	52201	213	6
20	KS	91	Johnson	330	oveparks	52201	214	6
20	KS	91	Johnson	330	oveparks	52201	215	7
20	KS	91	Johnson	330	oveparks	52201	216	7
20	KS	91	Johnson	330	oveparks	52201	217	8
20	KS	91	Johnson	330	oveparks	52201	218	8
20	KS	209	Wyandotte	330	kancitks	435	109	7
20	KS	209	Wyandotte	330	kancitks	435	111	7
20	KS	209	Wyandotte	330	kancitks	435	113	8
20	KS	209	Wyandotte	330	kancitks	435	114	7
20	KS	209	Wyandotte	330	kancitks	435	116	5
20	KS	209	Wyandotte	330	kancitks	435	117	5
20	KS	209	Wyandotte	330	kancitks	435	118	6
20	KS	209	Wyandotte	330	kancitks	435	119	6
20	KS	209	Wyandotte	330	kancitks	435	120	5
20	KS	209	Wyandotte	330	kancitks	435	121	5
20	KS	209	Wyandotte	330	kancitks	435	122	6
20	KS	209	Wyandotte	330	kancitks	435	123	6
20	KS	209	Wyandotte	330	kancitks	435	124	6
20	KS	209	Wyandotte	330	kancitks	435	125	6
20	KS	209	Wyandotte	330	kancitks	435	126	1
20	KS	209	Wyandotte	330	kancitks	435	203	4
20	KS	209	Wyandotte	330	kancitks	435	204	4
20	KS	209	Wyandotte	330	kancitks	435	211	3
20	KS	209	Wyandotte	330	kancitks	435	215	1
20	KS	209	Wyandotte	330	kancitks	435	216	1
20	KS	209	Wyandotte	330	kancitks	435	222	3
20	KS	209	Wyandotte	330	kancitks	435	223	2
20	KS	209	Wyandotte	330	kancitks	435	224	1
20	KS	209	Wyandotte	330	kancitks	435	225	1
20	KS	209	Wyandotte	330	kancitks	435	226	1
20	KS	209	Wyandotte	330	kancitks	436	609	1
25	MA	21	Norfolk	300	dedhamma	4021	401	6
25	MA	21	Norfolk	300	dedhamma	4021	402	7
25	MA	21	Norfolk	300	dedhamma	4021	403	7
25	MA	21	Norfolk	300	dedhamma	4021	404	6
25	MA	21	Norfolk	300	dedhamma	4021	405	6
25	MA	21	Norfolk	300	dedhamma	4021	406	4
25	MA	21	Norfolk	300	dedhamma	4021	407	2
25	MA	21	Norfolk	300	dedhamma	4021	408	1
25	MA	21	Norfolk	300	dedhamma	4021	410	1
25	MA	21	Norfolk	300	dedhamma	4021	411	1
25	MA	21	Norfolk	300	dedhamma	4021	412	2
25	MA	21	Norfolk	300	dedhamma	4021	413	5
25	MA	21	Norfolk	300	dedhamma	4021	414	6
25	MA	21	Norfolk	300	dedhamma	4021	501	6
25	MA	21	Norfolk	300	dedhamma	4021	502	4
25	MA	21	Norfolk	300	dedhamma	4021	503	3
25	MA	21	Norfolk	300	dedhamma	4021	504	1
25	MA	21	Norfolk	300	dedhamma	4021	505	2
25	MA	21	Norfolk	300	dedhamma	4021	506	1
25	MA	21	Norfolk	300	dedhamma	4021	507	1
25	MA	25	Suffolk	300	bostonma	1304	208	5
25	MA	25	Suffolk	300	bostonma	1304	209	3
25	MA	25	Suffolk	300	bostonma	1304	210	1
25	MA	25	Suffolk	300	bostonma	1304	211	2
25	MA	25	Suffolk	300	bostonma	1304	212	1
25	MA	25	Suffolk	300	bostonma	1304	213	1
25	MA	25	Suffolk	300	bostonma	1304	214	1
25	MA	25	Suffolk	300	bostonma	1304	215	1
25	MA	25	Suffolk	300	bostonma	1304	216	1
25	MA	25	Suffolk	300	bostonma	1304	218	1
25	MA	25	Suffolk	300	bostonma	1304	219	3
25	MA	25	Suffolk	300	bostonma	1304	220	2
25	MA	25	Suffolk	300	bostonma	1304	221	3
25	MA	25	Suffolk	300	bostonma	1304	301	5
25	MA	25	Suffolk	300	bostonma	1304	304	5
25	MA	25	Suffolk	300	bostonma	1304	305	6
25	MA	25	Suffolk	300	bostonma	1304	307	6
25	MA	25	Suffolk	300	bostonma	1304	314	6
25	MA	25	Suffolk	300	bostonma	1304	317	6
25	MA	25	Suffolk	300	bostonma	1304	318	8
25	MA	25	Suffolk	300	bostonma	1304	320	7
25	MA	25	Suffolk	300	bostonma	1304	404	6
25	MA	25	Suffolk	300	bostonma	1304	406	7
25	MA	25	Suffolk	300	bostonma	1304	407	8
25	MA	25	Suffolk	300	bostonma	1304	408	8
25	MA	25	Suffolk	300	bostonma	1304	409	8
25	MA	25	Suffolk	300	bostonma	1304	410	3
25	MA	25	Suffolk	300	bostonma	1304	411	4
25	MA	25	Suffolk	300	bostonma	1304	412	4
25	MA	25	Suffolk	300	bostonma	1304	413	4
25	MA	25	Suffolk	300	bostonma	1304	414	3
25	MA	25	Suffolk	300	bostonma	1304	415	2
25	MA	25	Suffolk	300	bostonma	1304	416	1
25	MA	25	Suffolk	300	bostonma	1304	417	1
26	MI	99	Macomb	314	easdetmi	201201	101	8
26	MI	99	Macomb	314	easdetmi	201201	102	8
26	MI	99	Macomb	314	easdetmi	201201	103	8
26	MI	99	Macomb	314	easdetmi	201201	104	7
26	MI	99	Macomb	314	easdetmi	201201	105	7
26	MI	99	Macomb	314	easdetmi	201201	106	7
26	MI	99	Macomb	314	easdetmi	201201	107	6
26	MI	99	Macomb	314	easdetmi	201201	108	6
26	MI	99	Macomb	314	easdetmi	201201	109	6
26	MI	99	Macomb	314	easdetmi	201201	110	5
26	MI	99	Macomb	314	easdetmi	201201	111	5
26	MI	99	Macomb	314	easdetmi	201201	112	5
26	MI	99	Macomb	314	easdetmi	201201	201	4
26	MI	99	Macomb	314	easdetmi	201201	202	3
26	MI	99	Macomb	314	easdetmi	201201	203	2
26	MI	99	Macomb	314	easdetmi	201201	204	1
26	MI	99	Macomb	314	easdetmi	201201	205	1
26	MI	99	Macomb	314	easdetmi	201201	206	2
26	MI	99	Macomb	314	easdetmi	201201	207	3
26	MI	99	Macomb	314	easdetmi	201201	208	4
26	MI	99	Macomb	314	easdetmi	201201	209	4
26	MI	99	Macomb	314	easdetmi	201201	210	3
26	MI	99	Macomb	314	easdetmi	201201	211	2
26	MI	99	Macomb	314	easdetmi	201201	212	1
26	MI	99	Macomb	314	easdetmi	201201	301	1
26	MI	99	Macomb	314	easdetmi	201201	302	2
26	MI	99	Macomb	314	easdetmi	201201	303	3
26	MI	99	Macomb	314	easdetmi	201201	304	4
26	MI	99	Macomb	314	easdetmi	201201	305	5
26	MI	99	Macomb	314	easdetmi	201201	306	6
26	MI	99	Macomb	314	easdetmi	201201	307	7
